,station,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Bassin_versant,Date
5998,birmcherga,0.0,17,0.004,27.0362,0.0,9.37769,0.088,0.8732,0.221733,7.86221,26.1417,31.6352,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-22 00:00:00
6034,birmcherga,0.0,17,0.004,27.0926,0.0,9.37769,0.084,0.8692,0.221733,7.86221,26.1345,31.6937,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-21 00:00:00
6070,birmcherga,0.0,17,0.004,27.2054,0.0,9.37769,0.08,0.8652,0.221733,7.86221,26.1274,31.7522,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-20 00:00:00
6106,birmcherga,0.0,17,0.004,27.3182,0.0,9.37769,0.076,0.8612,0.221733,7.86221,26.1202,31.8106,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-19 00:00:00
6142,birmcherga,0.0,17,0.004,27.3746,0.0,9.37769,0.072,0.8572,0.221733,7.86221,26.1131,31.8691,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-18 00:00:00
6178,birmcherga,0.0,17,0.004,27.4874,0.0,9.37769,0.068,0.8532,0.221733,7.86221,26.1059,31.9276,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-17 00:00:00
6214,birmcherga,0.0,17,0.004,27.6002,0.0,9.37769,0.064,0.8492,0.221733,7.86221,26.0988,31.9861,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-16 00:00:00
6250,birmcherga,0.0,17,0.004,27.713,0.0,9.37769,0.06,0.8452,0.221733,7.86221,26.0916,32.0445,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-15 00:00:00
6277,birmcherga,0.0,17,0.004,27.7694,0.0,9.37769,0.056,0.8412,0.221733,7.86221,26.0845,32.103,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-14 00:00:00
6322,birmcherga,0.0,17,0.004,27.8822,0.0,9.37769,0.052,0.8372,0.221733,7.86221,26.0773,32.1639,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-13 00:00:00
6358,birmcherga,0.0,17,0.004,27.9386,0.0,9.37769,0.048,0.8332,0.221733,7.86221,26.0702,32.2247,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-12 00:00:00
6394,birmcherga,0.0,17,0.004,28.0514,0.0,9.37769,0.044,0.8292,0.221733,7.86221,26.063,32.2856,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-11 00:00:00
6430,birmcherga,0.0,17,0.004,28.1078,0.0,9.37769,0.04,0.8252,0.221733,7.86221,26.0559,32.3465,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-10 00:00:00
6466,birmcherga,0.0,17,0.004,28.1642,0.0,9.37769,0.036,0.8212,0.221733,7.86221,26.0487,32.4073,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-09 00:00:00
6502,birmcherga,0.0,17,0.004,28.277,0.0,9.37769,0.032,0.8172,0.221733,7.86221,26.0416,32.4682,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-08 00:00:00
6538,birmcherga,0.0,17,0.004,28.3334,0.0,9.37769,0.028,0.8132,0.221733,7.86221,26.0344,32.5291,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-07 00:00:00
6574,birmcherga,0.0,17,0.004,28.4462,0.0,9.37769,0.024,0.8092,0.221733,7.86221,26.0273,32.59,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-06 00:00:00
6610,birmcherga,0.0,17,0.004,28.5026,0.0,9.37769,0.02,0.8052,0.221733,7.86221,26.0201,32.6508,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-05 00:00:00
6646,birmcherga,0.0,17,0.004,28.6154,0.0,9.37769,0.016,0.8012,0.221733,7.86221,26.0129,32.7117,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-04 00:00:00
6682,birmcherga,0.0,17,0.004,28.7282,0.0,9.37769,0.012,0.7972,0.221733,7.86221,26.0058,32.7726,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-03 00:00:00
6718,birmcherga,0.0,17,0.004,28.7846,0.0,9.37769,0.008,0.7932,0.221733,7.86221,25.9986,32.8334,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-02 00:00:00
6754,birmcherga,0.0,17,0.004,28.841,0.0,9.37769,0.004,0.7892,0.221733,7.85597,25.9915,32.8943,41.599,122.5,52.9,1.0,1971,1263.0,2021-07-01 00:00:00
6790,birmcherga,0.0,17,0.004,28.9538,0.0,9.37769,0.0836,0.7852,0.338467,7.85597,25.9843,32.9552,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-30 00:00:00
6826,birmcherga,0.0,17,0.004,29.0102,0.0,9.37769,0.0796,0.7812,0.338467,7.85597,25.9731,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-29 00:00:00
6862,birmcherga,0.154569,17,0.004,29.0666,0.154569,9.53226,0.0756,0.7772,0.338467,7.85597,25.9618,33.0769,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-28 00:00:00
6898,birmcherga,0.0,17,0.004,28.9538,0.0,9.37769,0.0716,0.7732,0.338467,7.85597,25.9505,33.1378,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-27 00:00:00
6934,birmcherga,0.0,17,0.0026,29.1794,0.0,9.37769,0.0676,0.7692,0.338467,7.85597,25.9392,33.1986,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-26 00:00:00
6970,birmcherga,0.0,17,0.0026,29.3549,0.0,9.37769,0.0624,0.764,0.338467,7.85597,25.9166,33.3204,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-24 00:00:00
7006,birmcherga,0.0,17,0.0026,29.4133,0.0,9.37769,0.0598,0.7614,0.338467,7.85597,25.9054,33.3812,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-23 00:00:00
7042,birmcherga,0.0,17,0.0026,29.4718,0.0,9.37769,0.0572,0.7588,0.338467,7.85597,25.8941,33.4421,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-22 00:00:00
7078,birmcherga,0.0,17,0.0026,29.5303,0.0,9.37769,0.0546,0.7562,0.338467,7.85597,25.8828,33.503,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-21 00:00:00
7114,birmcherga,0.0,17,0.0026,29.7057,0.0,9.37769,0.0494,0.751,0.338467,7.85597,25.8602,33.6247,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-19 00:00:00
7150,birmcherga,0.0,17,0.0026,29.8226,0.0,9.37769,0.0468,0.7484,0.338467,7.85597,25.8489,33.6856,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-18 00:00:00
7186,birmcherga,0.0,17,0.0026,29.8811,0.0,9.37769,0.0442,0.7458,0.338467,7.85597,25.8377,33.7465,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-17 00:00:00
7222,birmcherga,0.0,17,0.0026,29.9396,0.0,9.37769,0.0416,0.7432,0.338467,7.85597,25.8264,33.8073,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-16 00:00:00
7258,birmcherga,0.0,17,0.0026,29.998,0.0,9.37769,0.039,0.7406,0.338467,7.85597,25.8151,33.8682,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-15 00:00:00
7294,birmcherga,0.0,17,0.0026,30.0565,0.0,9.37769,0.0364,0.738,0.338467,7.85597,25.8038,33.9291,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-14 00:00:00
7330,birmcherga,0.0,17,0.0026,30.1735,0.0,9.37769,0.0338,0.7354,0.338467,7.85597,25.7925,33.9899,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-13 00:00:00
7366,birmcherga,0.0,17,0.0026,30.2904,0.0,9.37769,0.0312,0.7328,0.338467,7.85597,25.7813,34.0508,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-12 00:00:00
7402,birmcherga,0.0,17,0.0026,30.3489,0.0,9.37769,0.0286,0.7302,0.338467,7.85597,25.77,34.1117,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-11 00:00:00
7438,birmcherga,0.0,17,0.0026,30.4073,0.0,9.37769,0.026,0.7276,0.338467,7.85597,25.7587,34.1725,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-10 00:00:00
7474,birmcherga,0.0,17,0.0026,30.4658,0.0,9.37769,0.0234,0.725,0.338467,7.85597,25.7474,34.2334,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-09 00:00:00
7510,birmcherga,0.0,17,0.0026,30.5243,0.0,9.37769,0.0208,0.7224,0.338467,7.85597,25.7361,34.2943,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-08 00:00:00
7546,birmcherga,0.0,17,0.0026,30.5827,0.0,9.37769,0.0182,0.7198,0.338467,7.85597,25.7248,34.3551,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-07 00:00:00
7582,birmcherga,0.0,17,0.0026,30.6412,0.0,9.37769,0.0156,0.7172,0.338467,7.85597,25.7136,34.416,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-06 00:00:00
7618,birmcherga,0.0,17,0.0026,30.6997,0.0,9.37769,0.013,0.7146,0.338467,7.85597,25.7023,34.4769,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-05 00:00:00
7654,birmcherga,0.0,17,0.0026,30.7582,0.0,9.37769,0.0104,0.712,0.338467,7.85597,25.691,34.5378,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-04 00:00:00
7690,birmcherga,0.0,17,0.0026,30.8166,0.0,9.37769,0.0078,0.7094,0.338467,7.85597,25.6797,34.5986,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-03 00:00:00
7726,birmcherga,0.0,17,0.0026,30.8751,0.0,9.37769,0.0052,0.7068,0.338467,7.85597,25.6684,34.6595,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-02 00:00:00
7762,birmcherga,0.0,17,0.0026,30.9336,0.0,9.37769,0.0026,0.7042,0.338467,7.85597,25.6571,34.7204,41.599,122.5,52.9,1.0,1971,1263.0,2021-06-01 00:00:00
7798,birmcherga,0.0,17,0.0026,31.0505,0.145816,9.37769,0.078,0.699,1.17327,7.85597,25.608,34.8421,41.599,122.5,52.9,1.0,1971,1263.0,2021-05-30 00:00:00
