,station,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Bassin_versant,Date
10494,sidisalem,0.61783,5,0.64337,286.745,3.10556,114.064,9.00718,115.525,72.7512,131.724,279.488,445.601,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-14 00:00:00
10529,sidisalem,0.0105423,5,0.64337,286.745,2.48773,113.446,8.36381,114.882,72.7512,127.591,273.905,442.508,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-13 00:00:00
10564,sidisalem,0.310834,5,0.64337,287.35,2.47718,113.436,7.72044,114.238,72.7512,126.692,271.558,442.121,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-12 00:00:00
10599,sidisalem,0.308581,5,0.64337,287.652,2.16635,113.125,7.07707,113.595,72.7512,126.692,272.448,442.121,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-11 00:00:00
10634,sidisalem,0.00153049,5,0.64337,287.955,1.85777,112.816,6.4337,112.952,72.7512,125.598,270.101,441.734,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-10 00:00:00
10669,sidisalem,0.305848,5,0.64337,288.56,1.85624,112.815,5.79033,112.308,72.7512,124.894,267.754,441.734,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-09 00:00:00
10704,sidisalem,0.00629764,5,0.64337,288.862,1.55039,112.509,5.14696,111.665,72.7512,123.998,265.408,441.348,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-08 00:00:00
10739,sidisalem,0.315761,5,0.64337,289.467,1.54409,112.503,4.50359,111.021,72.7512,123.48,263.061,441.348,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-07 00:00:00
10774,sidisalem,0.318098,5,0.64337,289.77,1.22833,112.187,3.86022,110.378,72.7512,121.674,257.477,440.574,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-06 00:00:00
10809,sidisalem,0.00175179,5,0.64337,290.072,0.910234,111.869,3.21685,109.735,72.7512,121.455,255.13,440.961,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-05 00:00:00
10844,sidisalem,0.302002,5,0.64337,290.687,0.908482,111.867,2.57348,109.091,72.7512,121.455,256.02,440.961,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-04 00:00:00
10879,sidisalem,0.0,5,0.64337,290.999,0.60648,111.565,1.93011,108.448,72.7512,121.455,253.673,441.734,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-03 00:00:00
10914,sidisalem,0.304384,5,0.64337,291.622,0.60648,111.565,1.28674,107.805,72.7512,120.547,248.09,441.348,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-02 00:00:00
10949,sidisalem,0.302096,5,0.64337,291.934,0.302096,111.261,0.64337,107.161,72.7512,120.404,245.743,441.734,580.35,115.0,814.0,1.0,1981,7950.0,2021-03-01 00:00:00
10984,sidisalem,0.297492,5,0.64337,292.246,22.124,110.958,15.7071,106.518,93.8696,120.341,243.396,443.281,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-28 00:00:00
11019,sidisalem,0.0,5,0.64337,292.557,21.8265,110.661,15.0637,105.874,93.8696,120.198,240.159,443.668,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-27 00:00:00
11054,sidisalem,0.299873,5,0.64337,293.181,21.8265,110.661,14.4203,105.231,93.8696,119.937,236.922,444.441,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-26 00:00:00
11089,sidisalem,0.295258,5,0.64337,293.493,21.5266,110.361,13.7769,104.588,93.8696,119.788,233.686,444.828,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-25 00:00:00
11124,sidisalem,0.290638,5,0.64337,293.804,21.2314,110.066,13.1336,103.944,93.8696,119.642,230.449,445.215,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-24 00:00:00
11159,sidisalem,0.297619,5,0.64337,294.116,20.9408,109.775,12.4902,103.301,93.8696,119.489,227.212,445.601,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-23 00:00:00
11194,sidisalem,0.292995,5,0.64337,294.428,20.6431,109.478,11.8468,102.658,93.8696,119.34,223.975,445.988,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-22 00:00:00
11229,sidisalem,0.297661,5,0.64337,294.74,20.3501,109.185,11.2035,102.014,93.8696,119.34,220.738,447.161,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-21 00:00:00
11264,sidisalem,0.60713,5,0.64337,295.052,20.0525,108.887,10.5601,101.371,93.8696,119.095,217.501,447.959,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-20 00:00:00
11299,sidisalem,0.604805,5,0.64337,295.052,19.4454,108.28,9.91673,100.727,93.8696,118.952,214.264,448.359,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-19 00:00:00
11334,sidisalem,0.60248,5,0.64337,295.052,18.8405,107.675,9.27336,100.084,93.8696,118.812,211.027,448.758,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-18 00:00:00
11369,sidisalem,0.911927,5,0.64337,295.052,18.2381,107.072,8.62999,99.4407,93.8696,118.729,207.79,449.157,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-17 00:00:00
11404,sidisalem,0.590844,5,0.64337,294.74,17.3261,106.161,7.98662,98.7974,93.8696,118.279,204.554,449.157,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-16 00:00:00
11439,sidisalem,0.276747,5,0.64337,294.74,16.7353,105.57,7.34325,98.154,93.8696,118.148,201.317,449.557,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-15 00:00:00
11474,sidisalem,1.01635,5,0.443,295.052,16.4585,105.293,6.69988,97.5106,93.8696,118.148,198.08,450.754,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-14 00:00:00
11509,sidisalem,0.399752,5,0.443,294.428,15.4422,104.277,6.25688,97.0676,93.8696,117.62,194.843,450.754,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-13 00:00:00
11544,sidisalem,0.713847,5,0.443,294.428,15.0424,103.877,5.81388,96.6246,93.8696,117.489,191.606,451.154,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-12 00:00:00
11579,sidisalem,0.397415,5,0.443,294.116,14.3286,103.163,5.37088,96.1816,93.8696,117.266,188.369,451.952,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-11 00:00:00
11614,sidisalem,1.11884,5,0.5432,294.116,13.9312,102.766,4.92788,95.7386,93.8696,117.144,185.132,452.352,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-10 00:00:00
11649,sidisalem,0.711476,5,0.443,293.493,12.8123,101.647,4.38468,95.1954,93.8696,117.045,181.895,452.751,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-09 00:00:00
11684,sidisalem,1.02092,5,0.443,293.181,12.1009,100.935,3.94168,94.7524,93.8696,116.447,178.658,453.15,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-08 00:00:00
11719,sidisalem,1.64212,5,0.443,292.557,11.0799,99.9144,3.49868,94.3094,93.8696,116.34,175.422,453.55,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-07 00:00:00
11754,sidisalem,1.93991,5,0.443,291.31,9.43783,98.2726,3.05568,93.8632,93.8696,116.223,175.012,453.949,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-06 00:00:00
11788,sidisalem,2.2122,5,0.443,289.77,7.49792,96.3327,2.61268,93.4202,93.8696,116.223,171.775,455.147,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-05 00:00:00
11822,sidisalem,1.7027,5,0.5432,287.955,5.28572,94.1201,2.16968,92.9804,93.8696,116.101,165.711,455.546,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-04 00:00:00
11856,sidisalem,1.39784,5,0.5432,286.745,3.58303,92.4178,1.62648,92.434,93.8696,115.584,165.301,455.546,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-03 00:00:00
11890,sidisalem,0.790517,5,0.5432,285.837,2.18518,91.02,1.08328,91.8908,93.8696,115.383,162.064,456.345,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-02 00:00:00
11924,sidisalem,1.39467,5,0.54008,285.535,1.39467,90.2294,0.54008,91.3476,93.8696,114.875,158.828,456.345,580.35,115.0,814.0,1.0,1981,7950.0,2021-02-01 00:00:00
11958,sidisalem,0.900018,5,0.0432,284.627,30.2354,88.8348,5.1203,90.8075,93.8696,114.38,155.591,456.345,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-31 00:00:00
11992,sidisalem,1.09901,5,0.5402,283.72,29.3354,87.9348,5.0771,90.7644,84.6304,113.776,152.354,456.744,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-30 00:00:00
12026,sidisalem,0.688282,5,1.03928,283.115,28.2364,86.8357,4.5369,90.2242,84.6304,113.671,149.624,457.143,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-29 00:00:00
12060,sidisalem,0.87901,5,1.53476,283.417,27.5478,86.1471,3.50082,89.1881,84.6304,113.173,144.573,457.143,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-28 00:00:00
12094,sidisalem,0.592258,5,0.0432,284.022,26.6691,85.2685,1.96286,87.6501,84.6304,112.983,144.164,457.942,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-27 00:00:00
12128,sidisalem,0.595183,5,0.0432,283.417,26.0769,84.6762,1.91966,87.6069,84.6304,112.488,141.434,457.942,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-26 00:00:00
12162,sidisalem,1.19789,5,0.0432,282.812,25.4817,84.081,1.87646,87.5637,84.6304,111.996,138.704,457.942,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-25 00:00:00
12196,sidisalem,1.19558,5,0.0432,281.602,24.2838,82.8831,1.83326,87.5205,84.6304,111.497,135.974,457.942,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-24 00:00:00
12230,sidisalem,1.19671,5,0.0432,280.392,23.0882,81.6875,1.79006,87.4773,84.6304,111.196,133.244,458.341,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-23 00:00:00
12264,sidisalem,1.50044,5,0.0432,279.182,21.8915,80.4908,1.74686,87.4341,84.6304,110.599,130.514,459.539,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-22 00:00:00
12298,sidisalem,2.10965,5,0.0432,277.67,20.3907,78.99,1.70686,87.3941,84.6304,110.188,125.463,459.14,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-21 00:00:00
12332,sidisalem,2.04732,5,0.0432,275.552,18.2811,76.8804,1.66366,87.3509,84.6304,109.77,125.054,458.741,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-20 00:00:00
12366,sidisalem,1.1597,5,0.0432,273.502,16.2337,74.8331,1.62046,87.3077,84.6304,108.963,122.324,457.942,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-19 00:00:00
12400,sidisalem,0.572439,5,0.0432,272.336,15.074,73.6734,1.57726,87.2645,84.6304,108.564,119.594,457.543,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-18 00:00:00
12434,sidisalem,1.44217,5,0.0432,271.753,14.5016,73.1009,1.53406,87.2213,84.6304,107.769,114.543,456.744,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-17 00:00:00
12468,sidisalem,0.274357,5,0.0432,270.296,16.0699,16.0699,1.99639,1.99639,84.6304,12.8333,6.9632,455.546,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-16 00:00:00
12502,sidisalem,1.73789,5,0.0432,270.005,15.7955,15.7955,1.95319,1.95319,84.6304,11.6358,6.5536,454.348,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-15 00:00:00
12536,sidisalem,0.28087,5,0.0432,268.257,14.0576,14.0576,1.90999,1.90999,84.6304,10.4472,6.144,453.15,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-14 00:00:00
12570,sidisalem,0.278667,5,0.0432,267.965,13.7767,13.7767,1.86679,1.86679,84.6304,9.65502,5.7344,452.352,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-13 00:00:00
12604,sidisalem,0.859247,5,0.0432,267.674,10.4876,69.087,1.31806,87.0053,84.6304,102.21,100.893,451.154,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-12 00:00:00
12638,sidisalem,0.861401,5,0.0432,266.8,9.62839,68.2277,1.27486,86.9621,84.6304,101.016,98.1632,449.956,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-11 00:00:00
12672,sidisalem,0.572157,5,0.0432,265.925,8.76699,67.3663,1.23166,86.9189,84.6304,100.623,95.4331,449.557,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-10 00:00:00
12706,sidisalem,0.282918,5,0.0432,265.343,8.19483,66.7942,1.18846,86.8757,84.6304,99.8279,92.7031,448.758,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-09 00:00:00
12740,sidisalem,0.569943,5,0.0432,265.051,7.91191,66.5112,1.14526,86.8325,84.6304,99.03,89.9731,447.959,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-08 00:00:00
12774,sidisalem,0.859137,5,0.0432,264.469,7.34197,65.9413,1.10206,86.7893,84.6304,98.2351,87.2431,447.161,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-07 00:00:00
12808,sidisalem,0.280664,5,0.0432,263.594,6.48283,65.0822,1.05886,86.7461,84.6304,97.8306,84.5131,446.761,580.35,115.0,814.0,1.0,1981,7950.0,2021-01-06 00:00:00
