,station,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Bassin_versant,Date
6408,mellegue,0.0,1,0.1,6.45026,0.00317973,38.5641,1.3,39.2432,4.56147,56.4352,168.808,20.7666,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-10 00:00:00
6444,mellegue,0.0,1,0.16,6.58341,0.00317973,38.5641,1.2,39.1432,4.56147,56.4352,168.66,21.1417,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-09 00:00:00
6480,mellegue,0.0,1,0.1,6.78313,0.00317973,38.8069,1.04,38.9832,4.56147,56.4352,168.513,21.4846,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-08 00:00:00
6516,mellegue,0.0,1,0.16,6.90532,0.00317973,38.8069,0.94,38.8832,4.56147,56.4352,168.366,21.8459,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-07 00:00:00
6552,mellegue,0.0,1,0.1,7.1497,0.00317973,38.8069,0.78,38.7232,4.56147,56.4352,168.219,22.2072,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-06 00:00:00
6588,mellegue,0.0,1,0.16,7.35917,0.00317973,38.8069,0.68,38.6232,4.56147,56.4352,168.072,22.4883,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-05 00:00:00
6624,mellegue,0.0,1,0.1,7.62101,0.00317973,38.8069,0.52,38.4632,4.56147,56.4352,167.925,22.8094,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-04 00:00:00
6660,mellegue,0.0,1,0.16,7.82339,0.00317973,38.5641,0.42,38.3632,4.56147,56.4352,167.778,23.1306,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-03 00:00:00
6696,mellegue,0.00317973,1,0.1,8.08392,0.00317973,38.5641,0.26,38.2032,4.56147,56.3775,167.63,23.3313,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-02 00:00:00
6732,mellegue,0.0,1,0.16,8.19557,0.0,38.8037,0.16,38.1032,4.56147,56.3775,167.483,23.669,51.13,265.0,267.67,1.0,1954,10300.0,2021-07-01 00:00:00
6768,mellegue,0.00315115,1,0.1,8.40026,1.65042,38.8037,4.1,37.9432,14.8922,56.3775,167.336,23.9693,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-30 00:00:00
6804,mellegue,0.0,1,0.2,8.51191,1.64727,38.8005,4.0,37.8432,14.8922,56.3775,166.84,24.2696,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-29 00:00:00
6840,mellegue,0.0,1,0.1,8.73379,1.64727,38.8005,3.8,37.6432,14.8922,56.2565,166.343,24.3554,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-28 00:00:00
6876,mellegue,0.0,1,0.2,8.88123,1.64727,38.8005,3.7,37.5432,14.8922,55.1927,165.847,23.4974,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-27 00:00:00
6912,mellegue,0.0,1,0.1,9.11292,1.64727,38.5577,3.5,37.3432,14.8922,55.1927,165.35,23.8406,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-26 00:00:00
6948,mellegue,0.0,1,0.1,9.49205,1.64727,38.8005,3.2,37.0432,14.8922,55.1927,164.358,24.5698,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-24 00:00:00
6984,mellegue,0.0,1,0.2,9.61843,1.64727,38.8005,3.1,36.9432,14.8922,55.1927,163.861,24.913,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-23 00:00:00
7020,mellegue,0.00125012,1,0.1,9.86896,1.64727,38.5577,2.9,36.7432,14.8922,55.1927,163.365,25.2133,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-22 00:00:00
7056,mellegue,0.0,1,0.2,9.98369,1.74602,38.6565,2.9,36.7432,14.8922,55.1927,162.868,25.5136,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-21 00:00:00
7092,mellegue,0.0,1,0.2,10.3279,1.64462,38.5551,2.5,36.3432,14.8922,55.1927,161.876,26.1597,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-19 00:00:00
7128,mellegue,0.00104936,1,0.1,10.5803,1.64462,38.5551,2.3,36.1432,14.8922,55.1927,161.379,26.4845,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-18 00:00:00
7164,mellegue,0.0,1,0.2,10.695,1.64357,38.554,2.2,36.0432,14.8922,55.1927,160.883,26.8093,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-17 00:00:00
7200,mellegue,0.0,1,0.1,10.9323,1.64357,38.554,2.0,35.8432,14.8922,55.1927,160.386,27.0877,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-16 00:00:00
7236,mellegue,0.0215914,1,0.2,11.1021,1.64357,38.554,1.9,35.7432,14.8922,55.1927,159.89,27.3661,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-15 00:00:00
7272,mellegue,0.0,1,0.1,11.2962,1.62198,38.5324,1.7,35.5432,14.8922,55.1927,159.394,27.6446,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-14 00:00:00
7308,mellegue,0.045859,1,0.2,11.4174,1.62198,38.5324,1.6,35.4432,14.8922,55.1927,158.897,27.9777,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-13 00:00:00
7344,mellegue,0.0,1,0.1,11.5872,1.57612,38.4866,1.4,35.2432,14.8922,55.1927,158.401,28.281,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-12 00:00:00
7380,mellegue,0.0,1,0.2,11.7085,1.57612,38.4866,1.3,35.1432,14.8922,55.1927,157.904,28.5844,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-11 00:00:00
7416,mellegue,0.0172305,1,0.1,11.9268,1.57612,38.4866,1.1,34.9432,14.8922,55.1927,157.408,28.8877,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-10 00:00:00
7452,mellegue,0.0372683,1,0.2,12.025,1.55889,38.4693,1.0,34.8432,14.8922,55.0937,156.912,28.9888,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-09 00:00:00
7488,mellegue,0.0640087,1,0.1,12.2028,1.52162,38.4321,0.8,34.6432,14.8922,55.0937,156.415,29.1911,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-08 00:00:00
7524,mellegue,0.0634744,1,0.1,12.2536,1.45761,38.3681,0.7,34.5432,14.8922,55.0937,155.919,29.3933,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-07 00:00:00
7560,mellegue,0.139332,1,0.1,12.3044,1.39413,38.3046,0.6,34.4432,14.8922,55.0937,155.422,29.6967,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-06 00:00:00
7596,mellegue,0.367561,1,0.1,12.279,1.2548,38.1653,0.5,34.3432,14.8922,55.0937,154.926,30.0506,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-05 00:00:00
7632,mellegue,0.720739,1,0.1,12.025,0.887241,37.7977,0.4,34.2432,14.8922,54.9443,154.43,30.1011,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-04 00:00:00
7668,mellegue,0.0397861,1,0.1,11.4174,0.166503,37.077,0.3,34.1432,14.8922,54.8445,153.933,30.1517,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-03 00:00:00
7704,mellegue,0.0631645,1,0.1,11.4902,0.126717,37.0372,0.2,34.0432,14.8922,54.2499,153.437,29.7472,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-02 00:00:00
7740,mellegue,0.063552,1,0.1,11.5387,0.063552,36.974,0.1,33.9432,14.8922,50.7017,152.94,26.3917,51.13,265.0,267.67,1.0,1954,10300.0,2021-06-01 00:00:00
7776,mellegue,0.0636574,1,0.1,11.6357,4.95354,36.8472,3.0,33.7432,17.3775,49.4618,151.883,25.6028,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-30 00:00:00
7812,mellegue,0.0629604,1,0.1,11.4417,4.88988,36.7836,2.9,33.6432,17.3775,49.4618,151.323,25.8813,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-29 00:00:00
7848,mellegue,0.0868721,1,0.1,11.4902,4.82692,36.7206,2.8,33.5432,17.3775,49.4618,150.762,26.2061,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-28 00:00:00
7884,mellegue,0.0624452,1,0.1,11.5145,4.74005,36.6338,2.7,33.4432,17.3775,49.4618,150.202,26.4845,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-27 00:00:00
7920,mellegue,0.0870865,1,0.1,11.563,4.67761,36.5713,2.6,33.3432,17.3775,49.4618,149.641,26.7629,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-26 00:00:00
7956,mellegue,0.0628424,1,0.1,11.5872,4.59052,36.4842,2.5,33.2432,17.3775,49.4618,149.081,27.0413,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-25 00:00:00
7992,mellegue,0.0624968,1,0.1,11.6357,4.52768,36.4214,2.4,33.1432,17.3775,49.4063,148.52,27.2733,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-24 00:00:00
8028,mellegue,0.0865885,1,0.1,11.6842,4.46518,36.3589,2.3,33.0432,17.3775,49.4063,147.959,27.5054,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-23 00:00:00
8064,mellegue,0.0619759,1,0.1,11.7085,4.37859,36.2723,2.2,32.9432,17.3775,49.3954,147.399,27.691,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-22 00:00:00
8100,mellegue,0.0619956,1,0.1,11.757,4.31662,36.2103,2.1,32.8432,17.3775,49.3954,146.838,27.9271,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-21 00:00:00
8136,mellegue,0.061092,1,0.1,11.8055,4.25462,36.1483,2.0,32.7432,17.3775,49.3954,146.278,28.1294,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-20 00:00:00
8172,mellegue,0.0849947,1,0.1,11.854,4.19353,36.0872,1.9,32.6432,17.3775,49.3954,145.717,28.3822,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-19 00:00:00
8208,mellegue,0.084633,1,0.1,11.8783,4.10853,36.0022,1.8,32.5432,17.3775,49.3954,145.157,28.6349,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-18 00:00:00
8244,mellegue,0.0842706,1,0.1,11.9025,4.0239,35.9176,1.7,32.4432,17.3775,49.3595,144.596,28.7866,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-17 00:00:00
8280,mellegue,0.084093,1,0.1,11.9268,3.93963,35.8333,1.6,32.3432,17.3775,49.3595,144.036,29.0394,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-16 00:00:00
8316,mellegue,0.107984,1,0.1,11.951,3.85554,35.7492,1.5,32.2432,17.3775,49.3595,143.475,29.2922,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-15 00:00:00
8352,mellegue,0.0592889,1,0.1,11.951,3.74755,35.6413,1.4,32.1432,17.3775,49.3595,142.914,29.4944,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-14 00:00:00
8388,mellegue,0.0568228,1,0.1,11.9996,3.68826,35.582,1.3,32.0432,17.3775,49.3595,142.354,29.6967,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-13 00:00:00
8424,mellegue,0.0820537,1,0.1,12.0504,3.63144,35.5252,1.2,31.9432,17.3775,49.3583,141.793,29.7978,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-12 00:00:00
8460,mellegue,0.10709,1,0.1,12.0758,3.54939,35.4431,1.1,31.8432,17.3775,49.3535,141.233,29.8989,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-11 00:00:00
8496,mellegue,0.18311,1,0.1,12.0758,3.4423,35.336,1.0,31.7432,17.3775,49.3535,140.672,30.0,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-10 00:00:00
8532,mellegue,0.276295,1,0.1,11.9996,3.25919,35.1529,0.9,31.6432,17.3775,49.3052,140.112,30.0506,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-09 00:00:00
8568,mellegue,0.979273,1,0.1,11.8298,2.98289,34.8766,0.8,31.5432,17.3775,49.2066,139.551,30.0506,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-08 00:00:00
8604,mellegue,1.63327,1,0.1,10.9566,2.00362,33.8973,0.7,31.4432,17.3775,49.2066,138.99,30.2022,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-07 00:00:00
8640,mellegue,0.0836551,1,0.1,9.42886,0.37035,32.2641,0.6,31.3432,17.3775,49.1091,138.43,30.2022,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-06 00:00:00
8676,mellegue,0.0838275,1,0.1,9.44993,0.286695,32.1804,0.5,31.2432,17.3775,49.1091,137.869,30.3034,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-05 00:00:00
8712,mellegue,0.0622844,1,0.1,9.47099,0.202867,32.0966,0.4,31.1432,17.3775,49.0132,137.309,30.3034,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-04 00:00:00
8748,mellegue,0.061974,1,0.1,9.51312,0.140583,32.0343,0.3,31.0432,17.3775,48.9181,136.748,30.3034,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-03 00:00:00
8784,mellegue,0.0409273,1,0.1,9.55524,0.0786088,31.9723,0.2,30.9432,17.3775,48.8747,136.188,30.3539,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-02 00:00:00
8820,mellegue,0.0376814,1,0.1,9.61843,0.0376814,31.9314,0.1,30.8432,17.3775,48.8309,135.627,30.4045,51.13,265.0,267.67,1.0,1954,10300.0,2021-05-01 00:00:00
8856,mellegue,0.0361526,1,0.1,9.68539,1.72052,31.8937,3.0,30.7432,15.1831,48.7362,135.066,30.4045,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-30 00:00:00
8892,mellegue,0.0358391,1,0.1,9.75422,1.68437,31.8576,2.9,30.6432,15.1831,48.3377,134.56,30.1011,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-29 00:00:00
8928,mellegue,0.0353551,1,0.1,9.82306,1.64853,31.8217,2.8,30.5432,15.1831,46.8805,134.054,29.0394,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-28 00:00:00
8964,mellegue,0.0350354,1,0.1,9.8919,1.61318,31.7864,2.7,30.4432,15.1831,45.9765,133.548,28.2305,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-27 00:00:00
9000,mellegue,0.0345437,1,0.1,9.96074,1.57814,31.7513,2.6,30.3432,15.1831,44.3669,133.042,26.7165,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-26 00:00:00
9036,mellegue,0.0802805,1,0.1,10.0296,1.5436,31.7168,2.5,30.2432,15.1831,44.0862,132.536,26.5309,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-25 00:00:00
9072,mellegue,0.034392,1,0.1,10.0525,1.46332,31.6365,2.4,30.1432,15.1831,43.9455,132.03,26.4845,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-24 00:00:00
9108,mellegue,0.05701,1,0.1,10.1214,1.42892,31.6021,2.3,30.0432,15.1831,43.4799,131.524,26.1133,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-23 00:00:00
9144,mellegue,0.0339002,1,0.1,10.1673,1.37191,31.5451,2.2,29.9432,15.1831,42.7427,131.018,25.4707,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-22 00:00:00
9180,mellegue,0.0798041,1,0.1,10.2361,1.33801,31.5112,2.1,29.8432,15.1831,42.3049,130.512,25.1275,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-21 00:00:00
9216,mellegue,0.10241,1,0.1,10.259,1.25821,31.4314,2.0,29.7432,15.1831,42.0393,130.005,24.9559,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-20 00:00:00
9252,mellegue,0.171249,1,0.1,10.259,1.1558,31.329,1.9,29.6432,15.1831,41.7735,129.499,24.7843,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-19 00:00:00
9288,mellegue,0.331693,1,0.1,10.1902,0.98455,31.1577,1.8,29.5432,15.1831,41.2932,128.993,24.3983,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-18 00:00:00
9324,mellegue,0.148261,1,0.1,9.96074,0.652857,30.826,1.7,29.4432,15.1831,39.4099,128.487,22.6087,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-17 00:00:00
9360,mellegue,0.10253,1,0.1,9.91485,0.504596,30.6778,1.6,29.3432,15.1831,39.357,127.981,22.6488,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-16 00:00:00
9396,mellegue,0.0340285,1,0.1,9.91485,0.402065,30.5753,1.5,29.2432,15.1831,39.3044,127.475,22.689,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-15 00:00:00
9432,mellegue,0.0574948,1,0.1,9.98369,0.368037,30.5412,1.4,29.1432,15.1831,39.1717,126.969,22.6488,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-14 00:00:00
9468,mellegue,0.0131396,1,0.1,10.0296,0.310542,30.4837,1.3,29.0432,15.1831,39.0394,126.463,22.6087,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-13 00:00:00
9504,mellegue,0.013337,1,0.1,10.1214,0.297403,30.4706,1.2,28.9432,15.1831,38.7061,125.957,22.3678,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-12 00:00:00
9540,mellegue,0.0130212,1,0.1,10.2132,0.284066,30.4573,1.1,28.8432,15.1831,38.6143,125.451,22.3678,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-11 00:00:00
9576,mellegue,0.0358208,1,0.1,10.3049,0.271044,30.4442,1.0,28.7432,15.1831,38.1608,124.944,22.0065,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-10 00:00:00
9612,mellegue,0.0127196,1,0.1,10.3738,0.235224,30.4084,0.9,28.6432,15.1831,37.8279,124.438,21.7656,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-09 00:00:00
9648,mellegue,0.0355158,1,0.1,10.4656,0.222504,30.3957,0.8,28.5432,15.1831,37.8279,123.932,21.886,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-08 00:00:00
9684,mellegue,0.0127614,1,0.1,10.5344,0.186988,30.3602,0.7,28.4432,15.1831,37.7365,123.426,21.886,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-07 00:00:00
9720,mellegue,0.0355559,1,0.1,10.6262,0.174227,30.3474,0.6,28.3432,15.1831,37.6849,122.92,21.9262,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-06 00:00:00
9755,mellegue,0.0352201,1,0.1,10.695,0.138671,30.3119,0.5,28.2432,15.1831,37.5931,122.414,21.9262,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-05 00:00:00
9790,mellegue,0.00871878,1,0.1,10.7639,0.103451,30.2766,0.4,28.1432,15.1831,37.1805,121.908,21.605,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-04 00:00:00
9825,mellegue,0.0315183,1,0.1,10.9323,0.0628701,30.2361,0.2,27.9432,15.1831,36.4225,120.896,21.0291,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-02 00:00:00
9860,mellegue,0.0313518,1,0.1,11.0051,0.0313518,30.2045,0.1,27.8432,15.1831,36.219,120.39,20.9166,51.13,265.0,267.67,1.0,1954,10300.0,2021-04-01 00:00:00
9895,mellegue,0.0308252,1,0.1,11.0779,2.14997,30.1732,3.0048,27.7432,12.6216,36.1277,119.883,20.9166,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-31 00:00:00
9930,mellegue,0.0550903,1,0.1,11.1506,2.11915,30.1424,2.9048,27.6432,12.6216,35.5113,119.476,20.3914,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-30 00:00:00
9965,mellegue,0.0532938,1,0.1,11.1991,2.06406,30.0873,2.8048,27.5432,12.6216,35.4579,119.069,20.4289,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-29 00:00:00
10000,mellegue,0.0531165,1,0.1,11.2477,2.01076,30.034,2.7048,27.4432,12.6216,35.4423,118.662,20.504,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-28 00:00:00
10035,mellegue,0.0288648,1,0.1,11.2962,1.95764,29.9809,2.6048,27.3432,12.6216,35.2599,117.929,20.504,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-27 00:00:00
10070,mellegue,0.0529427,1,0.1,11.3689,1.92878,29.952,2.5048,27.2432,12.6216,35.244,117.522,20.579,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-26 00:00:00
10105,mellegue,0.0770184,1,0.1,11.4174,1.87584,29.8991,2.4048,27.1432,12.6216,35.244,117.441,20.579,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-25 00:00:00
10140,mellegue,0.101092,1,0.1,11.4417,1.79882,29.822,2.3048,27.0432,12.6216,35.244,117.033,20.6915,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-24 00:00:00
10175,mellegue,0.14942,1,0.1,11.4417,1.69773,29.7209,2.2048,26.9432,12.6216,35.1158,116.626,20.654,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-23 00:00:00
10210,mellegue,0.222001,1,0.1,11.3932,1.54831,29.5715,2.1048,26.8432,12.6216,34.8373,116.219,20.4665,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-22 00:00:00
10245,mellegue,0.173669,1,0.1,11.2719,1.32631,29.3495,2.0048,26.7432,12.6216,34.8373,115.812,20.579,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-21 00:00:00
10280,mellegue,0.101082,1,0.1,11.1991,1.15264,29.1759,1.9048,26.6432,12.6216,34.8373,115.079,20.8791,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-20 00:00:00
10315,mellegue,0.0771879,1,0.1,11.1991,1.05155,29.0748,1.8048,26.5432,12.6216,34.8373,114.672,21.0291,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-19 00:00:00
10350,mellegue,0.0288602,1,0.1,11.2234,0.974367,28.9976,1.7048,26.4432,12.6216,34.8373,114.591,21.0291,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-18 00:00:00
10385,mellegue,0.0533007,1,0.1,11.2962,0.945507,28.9687,1.6048,26.3432,12.6216,34.8373,114.183,21.1792,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-17 00:00:00
10420,mellegue,0.029412,1,0.1,11.3447,0.892206,28.9154,1.5048,26.2432,12.6216,34.8373,113.776,21.2917,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-16 00:00:00
10455,mellegue,0.00534532,1,0.1,11.4174,0.862794,28.886,1.4048,26.1432,12.6216,34.8373,113.369,21.4043,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-15 00:00:00
10490,mellegue,0.030522,1,0.1,11.5145,0.857449,28.8807,1.3048,26.0432,12.6216,34.7085,112.962,21.3668,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-14 00:00:00
10525,mellegue,0.0784916,1,0.1,11.5872,0.826927,28.8501,1.2048,25.9432,12.6216,34.6971,112.229,21.605,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-13 00:00:00
10560,mellegue,0.102566,1,0.1,11.6115,0.748435,28.7717,1.1048,25.8432,12.6216,34.6971,111.822,21.7254,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-12 00:00:00
10595,mellegue,0.102199,1,0.1,11.6115,0.645869,28.6691,1.0048,25.7432,12.6216,34.6971,111.74,21.7254,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-11 00:00:00
10630,mellegue,0.174597,1,0.1,11.6115,0.54367,28.5669,0.9048,25.6432,12.6216,34.6971,111.333,21.8459,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-10 00:00:00
10665,mellegue,0.174226,1,0.1,11.5387,0.369073,28.3923,0.8048,25.5432,12.6216,34.6971,110.926,21.9663,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-09 00:00:00
10700,mellegue,0.0773853,1,0.1,11.466,0.194846,28.2181,0.7048,25.4432,12.6216,34.6971,110.519,22.0868,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-08 00:00:00
10735,mellegue,0.015642,1,0.0864,11.4902,0.117461,28.1407,0.6048,25.3432,12.6216,34.6458,110.112,22.1269,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-07 00:00:00
10770,mellegue,0.0154648,1,0.0864,11.563,0.101819,28.125,0.5184,25.2568,12.6216,34.6458,109.379,22.3678,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-06 00:00:00
10805,mellegue,0.0160203,1,0.0864,11.6357,0.0863542,28.1096,0.432,25.1704,12.6216,34.6458,108.972,22.4883,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-05 00:00:00
10840,mellegue,0.015843,1,0.0864,11.7085,0.0703339,28.0935,0.3456,25.084,12.6216,34.6458,108.89,22.4883,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-04 00:00:00
10875,mellegue,0.0,1,0.0864,11.7813,0.0544909,28.0777,0.2592,24.9976,12.6216,34.6458,108.483,22.6087,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-03 00:00:00
10910,mellegue,0.0395568,1,0.0864,11.8783,0.0544909,28.0777,0.1728,24.9112,12.6216,34.6458,107.75,22.7291,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-02 00:00:00
10945,mellegue,0.0149341,1,0.0864,11.9268,0.0149341,28.0381,0.0864,24.8248,12.6216,34.6458,107.343,22.8897,51.13,265.0,267.67,1.0,1954,10300.0,2021-03-01 00:00:00
10980,mellegue,0.0114959,1,0.0864,11.9996,0.793867,28.0232,2.4192,24.7384,9.45404,34.6458,106.936,23.1306,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-28 00:00:00
11015,mellegue,0.0114998,1,0.0864,12.0758,0.782372,28.0117,2.3328,24.652,9.45404,34.6458,106.61,23.2912,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-27 00:00:00
11050,mellegue,0.0116908,1,0.0864,12.152,0.770872,28.0002,2.2464,24.5656,9.45404,34.6458,106.284,23.4116,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-26 00:00:00
11085,mellegue,0.0115076,1,0.0864,12.2282,0.759181,27.9885,2.16,24.4792,9.45404,34.6458,105.958,23.5403,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-25 00:00:00
11120,mellegue,0.0,1,0.0864,12.3044,0.747673,27.977,2.0736,24.3928,9.45404,34.6458,105.632,23.669,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-24 00:00:00
11155,mellegue,0.0367298,1,0.0864,12.406,0.747673,27.977,1.9872,24.3064,9.45404,34.6386,105.306,23.7548,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-23 00:00:00
11190,mellegue,0.036732,1,0.0864,12.4568,0.710944,27.9403,1.9008,24.22,9.45404,34.6386,104.98,23.8835,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-22 00:00:00
11225,mellegue,0.0111424,1,0.0864,12.5076,0.674212,27.9036,1.8144,24.1336,9.45404,34.6386,104.654,24.0122,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-21 00:00:00
11260,mellegue,0.0619493,1,0.0864,12.5838,0.663069,27.8924,1.728,24.0472,9.45404,34.6386,104.328,24.1409,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-20 00:00:00
11295,mellegue,0.0,1,0.0864,12.6092,0.60112,27.8305,1.6416,23.9608,9.45404,34.6386,104.002,24.2696,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-19 00:00:00
11330,mellegue,0.0,1,0.0864,12.7108,0.60112,27.8305,1.5552,23.8744,9.45404,34.6386,103.676,24.3983,51.13,265.0,267.67,1.0,1954,10300.0,2021-02-18 00:00:00
